Timestamp,Array_ID,Array_Type,LUN_ID,Workload_ID,IOPS_Read,IOPS_Write,IOPS_Total,Throughput_Read_MBs,Throughput_Write_MBs,Throughput_Total_MBs,Latency,Queue_Depth,Cache_Hit_Pct,Utilization_Pct
2026-07-28 20:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-002,WKL-FIN-006,30200,4026,34226,638.58,52.32,690.9,286,2,71.44,15.51
2026-07-28 20:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,29590,10225,39815,451.51,303.28,754.79,241,20,72.01,17.63
2026-07-28 20:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-001,WKL-FIN-018,23538,1821,25359,660.06,37.81,697.87,10.81,26,35.72,45.86
2026-07-29 00:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-002,WKL-FIN-006,28204,5576,33780,996.51,119.89,1116.4,229,18,84.83,44.56
2026-07-29 00:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,27005,2492,29497,810.69,80.52,891.21,276,26,77.87,68.0
2026-07-29 00:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-007,WKL-FIN-006,23891,10530,34421,879.0,87.57,966.57,219,63,92.99,72.85
2026-07-29 00:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,24827,480,25307,937.79,12.89,950.68,246,8,76.76,75.16
2026-07-29 00:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-005,WKL-FIN-002,14429,4776,19205,419.07,177.79,596.86,113,19,56.19,66.86
2026-07-29 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-005,WKL-FIN-015,11065,7962,19027,135.29,135.18,270.47,226,11,97.46,56.79
2026-07-29 04:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,18784,5350,24134,547.09,102.65,649.74,200,61,87.72,41.29
2026-07-29 04:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-001,WKL-FIN-014,30567,10693,41260,975.7,413.51,1389.21,2.92,20,83.83,51.46
2026-07-29 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,44388,15690,60078,1569.45,446.33,2015.78,160,32,60.65,45.1
2026-07-29 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,108508,46369,154877,3656.68,1327.98,4984.66,2.0,247,19.66,97.97
2026-07-29 08:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,118993,38742,157735,1017.03,692.03,1709.06,9.17,184,14.95,96.04
2026-07-29 12:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,34404,19021,53425,425.71,698.0,1123.71,89,46,58.0,20.92
2026-07-29 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-002,WKL-FIN-013,30796,24870,55666,542.72,720.53,1263.25,8.27,19,73.97,46.93
2026-07-29 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,78235,58159,136394,1114.27,525.83,1640.1,10.34,231,21.1,97.84
2026-07-29 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-005,WKL-FIN-015,40708,7584,48292,673.11,265.62,938.73,236,57,96.17,55.25
2026-07-29 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-002,WKL-FIN-001,55129,13879,69008,1169.4,265.13,1434.53,12.07,60,51.56,79.43
2026-07-29 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-005,WKL-FIN-022,61404,11418,72822,1696.9,335.31,2032.21,7.84,45,94.79,40.17
2026-07-29 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,91362,56397,147759,3068.68,1199.66,4268.34,2.29,198,8.19,98.78
2026-07-29 20:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-001,WKL-FIN-008,21669,6041,27710,476.41,116.08,592.49,147,61,85.49,12.4
2026-07-29 20:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-002,WKL-FIN-002,12935,6134,19069,244.13,162.25,406.38,113,20,55.04,69.92
2026-07-29 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-001,WKL-OPS-011,15201,7599,22800,152.99,123.99,276.98,7.01,40,48.38,64.09
2026-07-29 20:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-007,WKL-OPS-005,15703,9060,24763,240.52,136.88,377.4,10.44,12,39.73,46.99
2026-07-29 20:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,34696,25104,59800,451.93,291.56,743.49,5.9,208,20.84,98.59
2026-07-30 00:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-005,WKL-FIN-015,30379,1229,31608,1149.03,21.12,1170.15,206,41,70.16,36.04
2026-07-30 00:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-006,WKL-FIN-018,11650,6181,17831,373.86,221.22,595.08,7.53,15,96.4,14.36
2026-07-30 00:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-007,WKL-OPS-005,25214,6233,31447,766.9,59.72,826.62,22.86,55,81.3,24.12
2026-07-30 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-003,WKL-FIN-025,19471,8705,28176,567.45,170.5,737.95,17.53,44,71.8,22.8
2026-07-30 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-004,WKL-FIN-016,24162,4607,28769,315.66,95.13,410.79,300,47,40.27,19.44
2026-07-30 04:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-002,WKL-FIN-008,30395,2076,32471,964.77,62.09,1026.86,13.27,26,91.53,47.69
2026-07-30 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,52525,13111,65636,1872.11,228.41,2100.52,186,4,59.52,17.67
2026-07-30 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-003,WKL-OPS-008,46120,25126,71246,1476.54,316.14,1792.68,299,4,88.72,17.61
2026-07-30 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-007,WKL-OPS-013,11874,23916,35790,193.69,297.28,490.97,7.18,16,65.62,37.01
2026-07-30 08:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-004,WKL-OPS-003,11241,1930,13171,187.83,62.17,250.0,4.84,30,71.32,41.17
2026-07-30 08:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-002,WKL-FIN-022,15831,16393,32224,560.63,199.91,760.54,5.21,29,35.61,44.29
2026-07-30 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,111646,51156,162802,1192.92,1057.86,2250.78,5.98,198,15.17,95.8
2026-07-30 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,65124,33277,98401,1015.13,1311.2,2326.33,13.43,133,13.74,97.6
2026-07-30 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-003,WKL-OPS-013,65871,18456,84327,1770.35,266.87,2037.22,193,11,35.32,37.66
2026-07-30 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-005,WKL-FIN-003,12076,23835,35911,264.08,933.06,1197.14,178,17,44.24,30.93
2026-07-30 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-002,WKL-FIN-001,30852,21039,51891,651.5,702.81,1354.31,9.0,36,58.51,15.07
2026-07-30 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-005,WKL-FIN-022,57556,8529,66085,1915.52,276.72,2192.24,6.73,20,78.76,35.89
2026-07-30 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-006,WKL-FIN-018,54601,5917,60518,2083.31,222.62,2305.93,4.22,60,63.34,35.07
2026-07-30 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,53353,25111,78464,1632.65,715.93,2348.58,14.0,58,93.51,31.41
2026-07-30 12:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-003,WKL-FIN-007,12636,8434,21070,355.81,163.19,519.0,8.34,31,52.93,67.7
2026-07-30 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-004,WKL-FIN-006,35863,4863,40726,585.12,118.61,703.73,17.31,17,92.78,72.36
2026-07-30 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-005,WKL-FIN-015,13597,3057,16654,532.42,29.18,561.6,140,38,88.46,41.6
2026-07-30 16:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,62043,21894,83937,1106.62,748.18,1854.8,292,23,87.44,42.83
2026-07-30 16:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-006,WKL-FIN-002,49365,25573,74938,1295.78,528.16,1823.94,162,21,55.94,58.47
2026-07-30 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,117549,58830,176379,954.1,2338.33,3292.43,11.37,199,24.31,99.33
2026-07-30 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,117208,45580,162788,2882.06,1557.28,4439.34,10.2,167,19.13,97.73
2026-07-30 20:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-003,WKL-OPS-013,29231,5233,34464,436.63,101.82,538.45,174,49,82.53,23.05
2026-07-30 20:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-002,WKL-FIN-001,10230,6750,16980,229.75,104.35,334.1,1.67,26,89.76,33.74
